product,review,label_correct
P6034502670,data/part8\P6034502670\R3422322413\2229242958.jpg,Correct
P6406501261,data/part8\P6406501261\R3426025458\2231419564.jpg,Correct
P6410443982,data/part8\P6410443982\R4031401567\3018453882.jpg,Correct
P6051886691,data/part8\P6051886691\R3371153767\2198863008.jpg,Correct
P6590040150,data/part8\P6590040150\R4007547408\3004441854.jpg,Correct
P6104699160,data/part8\P6104699160\R3350135909\2186659661.jpg,Correct
P6174049895,data/part8\P6174049895\R3354338260\2189057890.jpg,Correct
P6179186655,data/part8\P6179186655\R3359032008\2191716044.jpg,Correct
P6711653118,data/part8\P6711653118\R4035190829\3020691703.jpg,Correct
P6256603328,data/part8\P6256603328\R3379921697\2204043487.jpg,Correct
P6054761689,data/part8\P6054761689\R3360186026\2192416264.jpg,Correct
P6299820016,data/part8\P6299820016\R4017485555\3010248191.jpg,Correct
P6705639364,data/part8\P6705639364\R4016952603\3009910065.jpg,Correct
P6308576832,data/part8\P6308576832\R3416970003\2226074960.jpg,Correct
P6505899295,data/part8\P6505899295\R3420272316\2228011128.jpg,Correct
P6722130076,data/part8\P6722130076\R4043369771\3025525238.jpg,Correct
P6233874776,data/part8\P6233874776\R3396271823\2213720448.jpg,Correct
P6033497529,data/part8\P6033497529\R3373847167\2200433590.jpg,Correct
P6493533649,data/part8\P6493533649\R3416266226\2225649049.jpg,Correct
P6314847152,data/part8\P6314847152\R4008925279\3005257824.jpg,Correct
P6303379221,data/part8\P6303379221\R3383247617\2205979885.jpg,Correct
P6028981943,data/part8\P6028981943\R3365474193\2195526120.jpg,Correct
P6506641853,data/part8\P6506641853\R4002214396\3001301599.jpg,Correct
P6532471182,data/part8\P6532471182\R4013312537\3007808469.jpg,Correct
P6189910080,data/part8\P6189910080\R4000583188\3000310641.jpg,Correct
P6633247788,data/part8\P6633247788\R4046027350\3027062141.jpg,Correct
P6628510836,data/part8\P6628510836\R4046517094\3027364543.jpg,Correct
P6632636803,data/part8\P6632636803\R4008270089\3004863559.jpg,Correct
P6255159356,data/part8\P6255159356\R4036454205\3021439083.jpg,Correct
P6127163905,data/part8\P6127163905\R3363408468\2194279257.jpg,Correct
P6326964646,data/part8\P6326964646\R4005758710\3003356142.jpg,Correct
P6683773147,data/part8\P6683773147\R4020245809\3011840790.jpg,Correct
P6024273645,data/part8\P6024273645\R3357228794\2190779654.jpg,Correct
P6325648416,data/part8\P6325648416\R3389144935\2209470294.jpg,Correct
P6275625396,data/part8\P6275625396\R3429687897\2233587530.jpg,Correct
P6167351300,data/part8\P6167351300\R3367691266\2196769923.jpg,Correct
P6054972901,data/part8\P6054972901\R3395142159\2213041909.jpg,Correct
P6428135825,data/part8\P6428135825\R4016266533\3009494845.jpg,Correct
P6325025835,data/part8\P6325025835\R4111362874\3066028811.jpg,Correct
P6531202510,data/part8\P6531202510\R4043742164\3025757469.jpg,Correct
P6361403145,data/part8\P6361403145\R4013718047\3008067218.jpg,Correct
P6059782857,data/part8\P6059782857\R3339807485\2180760937.jpg,Correct
P6092814455,data/part8\P6092814455\R3337365312\2179359488.jpg,Correct
P6511809265,data/part8\P6511809265\R3430122331\2233840788.jpg,Correct
P6217591668,data/part8\P6217591668\R4010500641\3006157971.jpg,Correct
P6530734209,data/part8\P6530734209\R4098994244\3058650926.jpg,Correct
P6600624751,data/part8\P6600624751\R4033227694\3019561136.jpg,Correct
P6205061390,data/part8\P6205061390\R4005765883\3003357905.jpg,Correct
P6738952890,data/part8\P6738952890\R4072162573\3042565219.jpg,Correct
P6562217346,data/part8\P6562217346\R3419465954\2227516251.jpg,Correct
P6453085709,data/part8\P6453085709\R3408854834\2221191192.jpg,Correct
P6533053065,data/part8\P6533053065\R3417413588\2226332012.jpg,Correct
P6086982686,data/part8\P6086982686\R3356043340\2190101426.jpg,Correct
P6234273868,data/part8\P6234273868\R3375429332\2201392456.jpg,Correct
P6086028929,data/part8\P6086028929\R4065859263\3038781043.jpg,Correct
P6561584738,data/part8\P6561584738\R4072745024\3042924426.jpg,Correct
P6003296315,data/part8\P6003296315\R4051939207\3030589039.jpg,Correct
P6685045831,data/part8\P6685045831\R4040964688\3024068517.jpg,Correct
P6048562386,data/part8\P6048562386\R3357785397\2191071996.jpg,Correct
P6655594769,data/part8\P6655594769\R4009651691\3005693653.jpg,Correct
P6048600828,data/part8\P6048600828\R3346592867\2184645931.jpg,Correct
P6167509406,data/part8\P6167509406\R4081101664\3047924065.jpg,Correct
P6676010174,data/part8\P6676010174\R4049262394\3029027923.jpg,Correct
P6008785329,data/part8\P6008785329\R3361998769\2193440117.jpg,Correct
P6600262779,data/part8\P6600262779\R4102225001\3060551478.jpg,Correct
P6397353276,data/part8\P6397353276\R3394545194\2212681619.jpg,Correct
P6112273826,data/part8\P6112273826\R3350972024\2187158220.jpg,Correct
P6505447076,data/part8\P6505447076\R4085154168\3050307453.jpg,Correct
P6358022818,data/part8\P6358022818\R3404467495\2218581526.jpg,Correct
P6308398880,data/part8\P6308398880\R4067278604\3039654971.jpg,Correct
P6521003601,data/part8\P6521003601\R3414388803\2224509461.jpg,Correct
P6583185443,data/part8\P6583185443\R4033666068\3019824494.jpg,Correct
P6310602023,data/part8\P6310602023\R3384545083\2206757475.jpg,Correct
P6501921959,data/part8\P6501921959\R3431806423\2234863806.jpg,Correct
P6497281075,data/part8\P6497281075\R4072964105\3043050824.jpg,Correct
P6065818645,data/part8\P6065818645\R4070419419\3041503609.jpg,Correct
P6619258658,data/part8\P6619258658\R4041954017\3024686496.jpg,Correct
P6520817356,data/part8\P6520817356\R3418136481\2226724655.jpg,Correct
P6420051983,data/part8\P6420051983\R3402762054\2217590937.jpg,Correct
P6531615604,data/part8\P6531615604\R3417206383\2226216115.jpg,Correct
P6022892352,data/part8\P6022892352\R3391417543\2210837130.jpg,Correct
P6415047305,data/part8\P6415047305\R4103715419\3061480129.jpg,Correct
P6557438668,data/part8\P6557438668\R4041199744\3024226279.jpg,Correct
P6027400416,data/part8\P6027400416\R3392474283\2211466973.jpg,Correct
P6302472517,data/part8\P6302472517\R3377519928\2202627683.jpg,Correct
P6518737153,data/part8\P6518737153\R3431272457\2234532309.jpg,Correct
P6653030663,data/part8\P6653030663\R4051392633\3030240832.jpg,Correct
P6085790579,data/part8\P6085790579\R3344087507\2183171879.jpg,Correct
P6082454834,data/part8\P6082454834\R4064538948\3037979139.jpg,Correct
P6684936590,data/part8\P6684936590\R4029118996\3017143741.jpg,Correct
P6122539517,data/part8\P6122539517\R4091475115\3054090686.jpg,Correct
P6059224005,data/part8\P6059224005\R3387624937\2208559155.jpg,Correct
P6636686814,data/part8\P6636686814\R4020617044\3012038028.jpg,Correct
P6035450403,data/part8\P6035450403\R3400557136\2216286199.jpg,Correct
P6606997785,data/part8\P6606997785\R4054380847\3032028042.jpg,Correct
P6091974710,data/part8\P6091974710\R3350141454\2186663094.jpg,Correct
P6518513598,data/part8\P6518513598\R4029745807\3017498893.jpg,Correct
P6065054466,data/part8\P6065054466\R3406916833\2220076066.jpg,Correct
P6599936165,data/part8\P6599936165\R4116331109\3069012472.jpg,Correct
P6068822003,data/part8\P6068822003\R3340555958\2181190514.jpg,Correct
P6747731447,data/part8\P6747731447\R4025426030\3014908146.jpg,Correct
P6657196555,data/part8\P6657196555\R4022637288\3013289656.jpg,Correct
P6403824093,data/part8\P6403824093\R3393529451\2212044412.jpg,Correct
P6027799136,data/part8\P6027799136\R3338372356\2179903851.jpg,Correct
P6204993338,data/part8\P6204993338\R3368793019\2197445730.jpg,Correct
P6697137367,data/part8\P6697137367\R4083035771\3048998670.jpg,Correct
P6298691563,data/part8\P6298691563\R3391620151\2210965726.jpg,Correct
P6193946005,data/part8\P6193946005\R3398449634\2214988060.jpg,Correct
P6675337644,data/part8\P6675337644\R4117244150\3069577289.jpg,Correct
P6541548340,data/part8\P6541548340\R4114738788\3068083917.jpg,Correct
P6110311234,data/part8\P6110311234\R3344015510\2183126599.jpg,Correct
P6121073448,data/part8\P6121073448\R3361442293\2193130178.jpg,Correct
P6700635337,data/part8\P6700635337\R4054756272\3032223959.jpg,Correct
P6117226438,data/part8\P6117226438\R3400635255\2216337459.jpg,Correct
P6567745315,data/part8\P6567745315\R3429422625\2233423642.jpg,Correct
P6406277219,data/part8\P6406277219\R3406777525\2219984635.jpg,Correct
P6668775865,data/part8\P6668775865\R4094861847\3056160470.jpg,Correct
P6651804439,data/part8\P6651804439\R4004042372\3002386683.jpg,Correct
P6562667703,data/part8\P6562667703\R3431428194\2234621726.jpg,Correct
P6104676233,data/part8\P6104676233\R3349532144\2186306072.jpg,Correct
P6310627918,data/part8\P6310627918\R3396343994\2213766942.jpg,Correct
P6472071965,data/part8\P6472071965\R3426057535\2231439271.jpg,Correct
P6028089579,data/part8\P6028089579\R3369646893\2197965130.jpg,Correct
P6307774191,data/part8\P6307774191\R4041745523\3024551047.jpg,Correct
P6624719345,data/part8\P6624719345\R4001133378\3000624605.jpg,Correct
P6707787713,data/part8\P6707787713\R4077343031\3045660792.jpg,Correct
P6514108263,data/part8\P6514108263\R4088508211\3052328860.jpg,Correct
P6150865282,data/part8\P6150865282\R3379375206\2203701333.jpg,Correct
P6307691442,data/part8\P6307691442\R4084813964\3050102213.jpg,Correct
P6353205457,data/part8\P6353205457\R3390141086\2210087819.jpg,Correct
P6038473758,data/part8\P6038473758\R4001504312\3000863993.jpg,Correct
P6665016383,data/part8\P6665016383\R4031148414\3018310942.jpg,Correct
P6460283046,data/part8\P6460283046\R3419535317\2227559958.jpg,Correct
P6213274130,data/part8\P6213274130\R4001953560\3001131834.jpg,Correct
P6077666875,data/part8\P6077666875\R3344168751\2183225379.jpg,Correct
P6569516492,data/part8\P6569516492\R4045344698\3026665442.jpg,Correct
P6583026744,data/part8\P6583026744\R4014983630\3008775744.jpg,Correct
P6398641241,data/part8\P6398641241\R4047233417\3027803983.jpg,Correct
P6492607384,data/part8\P6492607384\R4020722289\3012102704.jpg,Correct
P6647573369,data/part8\P6647573369\R4006194103\3003630211.jpg,Correct
P6227107293,data/part8\P6227107293\R4062832997\3037040332.jpg,Correct
P6061371226,data/part8\P6061371226\R3431649907\2234766663.jpg,Correct
P6485386004,data/part8\P6485386004\R3410759031\2222372474.jpg,Correct
P6050482524,data/part8\P6050482524\R3405707346\2219356139.jpg,Correct
P6246074605,data/part8\P6246074605\R4097364383\3057628132.jpg,Correct
P6107240760,data/part8\P6107240760\R3373656878\2200321691.jpg,Correct
P6009937633,data/part8\P6009937633\R3345927675\2184276588.jpg,Correct
P6159821258,data/part8\P6159821258\R3401584496\2216893288.jpg,Correct
P6393918799,data/part8\P6393918799\R3428877138\2233088419.jpg,Correct
P6574468591,data/part8\P6574468591\R4002559648\3001496338.jpg,Correct
P6279550468,data/part8\P6279550468\R4031763800\3018686429.jpg,Correct
P6519910877,data/part8\P6519910877\R4061807730\3036418549.jpg,Correct
P6657109649,data/part8\P6657109649\R4036819464\3021671529.jpg,Correct
P6536420684,data/part8\P6536420684\R4047732119\3028113932.jpg,Correct
P6247283949,data/part8\P6247283949\R3382202922\2205393966.jpg,Correct
P6175315372,data/part8\P6175315372\R4044879487\3026427768.jpg,Correct
P6085612962,data/part8\P6085612962\R3413757100\2224112095.jpg,Correct
P6607162927,data/part8\P6607162927\R4017039176\3009965388.jpg,Correct
P6538492995,data/part8\P6538492995\R4014524226\3008522601.jpg,Correct
P6744322415,data/part8\P6744322415\R4093501782\3055332278.jpg,Correct
P6665286826,data/part8\P6665286826\R4020837722\3012179284.jpg,Correct
P6152188143,data/part8\P6152188143\R3351507068\2187461167.jpg,Correct
P6632438901,data/part8\P6632438901\R4031721433\3018658496.jpg,Correct
P6043953292,data/part8\P6043953292\R3416946082\2226060098.jpg,Correct
P6352932801,data/part8\P6352932801\R4032064191\3018872450.jpg,Correct
P6031330840,data/part8\P6031330840\R3421771545\2228911540.jpg,Correct
P6510524138,data/part8\P6510524138\R4002813935\3001658773.jpg,Correct
P6149233634,data/part8\P6149233634\R3394384493\2212579955.jpg,Correct
P6018457061,data/part8\P6018457061\R3360926129\2192860609.jpg,Correct
P6546683235,data/part8\P6546683235\R3420268256\2228008529.jpg,Correct
P6134917898,data/part8\P6134917898\R4048572524\3028611925.jpg,Correct
P6299392249,data/part8\P6299392249\R3401495484\2216843983.jpg,Correct
P6279601520,data/part8\P6279601520\R3372139118\2199442610.jpg,Correct
P6023261894,data/part8\P6023261894\R4001694310\3000968787.jpg,Correct
P6743293661,data/part8\P6743293661\R4080578091\3047612390.jpg,Correct
P6731368977,data/part8\P6731368977\R4033643562\3019811933.jpg,Correct
P6304066325,data/part8\P6304066325\R4052803470\3031101508.jpg,Correct
P6325242830,data/part8\P6325242830\R3386540588\2207962402.jpg,Correct
P6365621430,data/part8\P6365621430\R3390921680\2210541850.jpg,Correct
P6302873360,data/part8\P6302873360\R3394501091\2212652938.jpg,Correct
P6397470689,data/part8\P6397470689\R3413944166\2224239358.jpg,Correct
P6414014373,data/part8\P6414014373\R3406448347\2219793536.jpg,Correct
P6398378258,data/part8\P6398378258\R3395673740\2213380630.jpg,Correct
P6034964640,data/part8\P6034964640\R4015058107\3008815772.jpg,Correct
P6660786179,data/part8\P6660786179\R4057946105\3034120652.jpg,Correct
P6252146978,data/part8\P6252146978\R3384841507\2206941515.jpg,Correct
P6570690025,data/part8\P6570690025\R3424540697\2230537836.jpg,Correct
P6229717118,data/part8\P6229717118\R4071272576\3042031473.jpg,Correct
P6505526905,data/part8\P6505526905\R4069212137\3040766327.jpg,Correct
P6618555241,data/part8\P6618555241\R3431551201\2234702666.jpg,Correct
P6657401598,data/part8\P6657401598\R4027459954\3016141712.jpg,Correct
P6184549058,data/part8\P6184549058\R3372586342\2199679645.jpg,Correct
P6204163310,data/part8\P6204163310\R3360915199\2192854118.jpg,Correct
P6054445677,data/part8\P6054445677\R3348129167\2185533733.jpg,Correct
P6304258305,data/part8\P6304258305\R4063285354\3037294971.jpg,Correct
P6561901036,data/part8\P6561901036\R4027718022\3016392506.jpg,Correct
P6246600164,data/part8\P6246600164\R3398929666\2215273914.jpg,Correct
P6056840141,data/part8\P6056840141\R3366483429\2196114932.jpg,Correct
P6144819978,data/part8\P6144819978\R4017850697\3010461585.jpg,Correct
P6637485004,data/part8\P6637485004\R4003166290\3001868642.jpg,Correct
P6536380809,data/part8\P6536380809\R3420099652\2227905303.jpg,Correct
P6203702830,data/part8\P6203702830\R4022875010\3013428930.jpg,Correct
P6497212508,data/part8\P6497212508\R3422597650\2229405555.jpg,Correct
P6041046415,data/part8\P6041046415\R4105189388\3062347856.jpg,Correct
P6472549986,data/part8\P6472549986\R4053021001\3031219292.jpg,Correct
P6448276001,data/part8\P6448276001\R3405358712\2219131917.jpg,Correct
P6680051347,data/part8\P6680051347\R4061592705\3036283589.jpg,Correct
P6336767191,data/part8\P6336767191\R3384477980\2206715036.jpg,Correct
P6509996350,data/part8\P6509996350\R4021937225\3012866113.jpg,Correct
P6735353475,data/part8\P6735353475\R4033153412\3019516153.jpg,Correct
P6337748719,data/part8\P6337748719\R3423994743\2230203499.jpg,Correct
P6366110654,data/part8\P6366110654\R3406485842\2219817343.jpg,Correct
P6182863220,data/part8\P6182863220\R3364131716\2194712799.jpg,Correct
P6219665794,data/part8\P6219665794\R3385646416\2207417099.jpg,Correct
P6598992708,data/part8\P6598992708\R4031680074\3018630356.jpg,Correct
P6066000836,data/part8\P6066000836\R3427571519\2232314066.jpg,Correct
P6607353785,data/part8\P6607353785\R4005141290\3003018538.jpg,Correct
P6658178729,data/part8\P6658178729\R4018556815\3010889085.jpg,Correct
P6498681416,data/part8\P6498681416\R3413605542\2224017285.jpg,Correct
P6546448480,data/part8\P6546448480\R3421897230\2228992898.jpg,Correct
P6424308017,data/part8\P6424308017\R3426054593\2231437539.jpg,Correct
P6298485359,data/part8\P6298485359\R3388594200\2209142449.jpg,Correct
P6093167017,data/part8\P6093167017\R3348387489\2185658314.jpg,Correct
P6742705016,data/part8\P6742705016\R4052561100\3030962857.jpg,Correct
P6348747373,data/part8\P6348747373\R3385563374\2207364503.jpg,Correct
P6500490899,data/part8\P6500490899\R4088771461\3052477083.jpg,Correct
P6204966912,data/part8\P6204966912\R3409263808\2221442651.jpg,Correct
P6076477043,data/part8\P6076477043\R3337584486\2179480751.jpg,Correct
P6544838675,data/part8\P6544838675\R4003087336\3001827723.jpg,Correct
P6628628293,data/part8\P6628628293\R4013789732\3008112271.jpg,Correct
P6270521192,data/part8\P6270521192\R4104324719\3061853722.jpg,Correct
P6204430527,data/part8\P6204430527\R3399712396\2215763743.jpg,Correct
P6315664406,data/part8\P6315664406\R4058049190\3034187802.jpg,Correct
P6601802707,data/part8\P6601802707\R4071363480\3042091209.jpg,Correct
P6307761318,data/part8\P6307761318\R3429282832\2233332171.jpg,Correct
P6307098589,data/part8\P6307098589\R3391350096\2210800374.jpg,Correct
P6506191871,data/part8\P6506191871\R3419683089\2227655530.jpg,Correct
P6690656997,data/part8\P6690656997\R4043089157\3025366785.jpg,Correct
P6625803662,data/part8\P6625803662\R4062329534\3036727336.jpg,Correct
P6371497884,data/part8\P6371497884\R3388606163\2209150022.jpg,Correct
P6173865994,data/part8\P6173865994\R3386473247\2207928485.jpg,Correct
P6599775843,data/part8\P6599775843\R4003684706\3002177060.jpg,Correct
P6647431520,data/part8\P6647431520\R4065862296\3038782766.jpg,Correct
P6282776937,data/part8\P6282776937\R4087797895\3051879936.jpg,Correct
P6599934790,data/part8\P6599934790\R3430733491\2234197370.jpg,Correct
P6516183368,data/part8\P6516183368\R4017763773\3010407499.jpg,Correct
P6473170737,data/part8\P6473170737\R3416147108\2225568036.jpg,Correct
P6728402938,data/part8\P6728402938\R4027347259\3016071722.jpg,Correct
P6024354563,data/part8\P6024354563\R3341521762\2181748091.jpg,Correct
P6668561718,data/part8\P6668561718\R4006967363\3004099833.jpg,Correct
P6679767114,data/part8\P6679767114\R4013742542\3008082780.jpg,Correct
P6312030528,data/part8\P6312030528\R3389228020\2209524955.jpg,Correct
P6632649573,data/part8\P6632649573\R4021078473\3012339167.jpg,Correct
P6350010874,data/part8\P6350010874\R3404145118\2218394925.jpg,Correct
P6023686644,data/part8\P6023686644\R3397088179\2214224241.jpg,Correct
P6299742292,data/part8\P6299742292\R3380340225\2204309152.jpg,Correct
P6135139534,data/part8\P6135139534\R3347689865\2185288482.jpg,Correct
P6600136933,data/part8\P6600136933\R4012150685\3007122156.jpg,Correct
P6343783024,data/part8\P6343783024\R3394057853\2212391474.jpg,Correct
P6443292473,data/part8\P6443292473\R4009409584\3005554194.jpg,Correct
P6282702284,data/part8\P6282702284\R4002984060\3001768926.jpg,Correct
P6047395955,data/part8\P6047395955\R3345326829\2183925315.jpg,Correct
P6595732748,data/part8\P6595732748\R4010231234\3006002764.jpg,Correct
P6567051558,data/part8\P6567051558\R4049174947\3028976711.jpg,Correct
P6510099396,data/part8\P6510099396\R4021316010\3012472251.jpg,Correct
P6225416717,data/part8\P6225416717\R3365337317\2195440775.jpg,Correct
P6260367568,data/part8\P6260367568\R3373460060\2200208179.jpg,Correct
P6361685669,data/part8\P6361685669\R4006871850\3004037208.jpg,Correct
P6205391769,data/part8\P6205391769\R3407637913\2220504472.jpg,Correct
P6389433662,data/part8\P6389433662\R3413174224\2223779558.jpg,Correct
P6586953098,data/part8\P6586953098\R4075614094\3044622269.jpg,Correct
P6098013684,data/part8\P6098013684\R4021026780\3012306493.jpg,Correct
P6098771583,data/part8\P6098771583\R3353750674\2188738677.jpg,Correct
P6068193825,data/part8\P6068193825\R3338550758\2179993796.jpg,Correct
P6431651874,data/part8\P6431651874\R4041182943\3024215314.jpg,Correct
P6611910610,data/part8\P6611910610\R4008338767\3004904692.jpg,Correct
P6357900915,data/part8\P6357900915\R3409162978\2221388293.jpg,Correct
P6028777051,data/part8\P6028777051\R3404866667\2218841175.jpg,Correct
P6739703098,data/part8\P6739703098\R4020455978\3011945474.jpg,Correct
P6427256295,data/part8\P6427256295\R3426692968\2231821365.jpg,Correct
P6010516300,data/part8\P6010516300\R3376257475\2201898430.jpg,Correct
P6709220937,data/part8\P6709220937\R4081672992\3048235652.jpg,Correct
P6365344669,data/part8\P6365344669\R4081891817\3048354109.jpg,Correct
P6662040056,data/part8\P6662040056\R4074703738\3044061170.jpg,Correct
P6595954940,data/part8\P6595954940\R4062342218\3036734096.jpg,Correct
P6141410250,data/part8\P6141410250\R3345640885\2184097447.jpg,Correct
P6135195848,data/part8\P6135195848\R4010879356\3006370157.jpg,Correct
P6633653038,data/part8\P6633653038\R4012296593\3007213431.jpg,Correct
P6398179679,data/part8\P6398179679\R3416215724\2225610175.jpg,Correct
P6738895223,data/part8\P6738895223\R4100911263\3059769673.jpg,Correct
P6144845108,data/part8\P6144845108\R3356512033\2190370224.jpg,Correct
P6427395250,data/part8\P6427395250\R4024210933\3014233085.jpg,Correct
P6081078678,data/part8\P6081078678\R4074680642\3044046160.jpg,Correct
P6102294962,data/part8\P6102294962\R3419257290\2227390577.jpg,Correct
P6068769751,data/part8\P6068769751\R3359299887\2191862091.jpg,Correct
P6669183192,data/part8\P6669183192\R4084751972\3050059815.jpg,Correct
P6139229224,data/part8\P6139229224\R4024594266\3014454460.jpg,Correct
P6252047438,data/part8\P6252047438\R3398441257\2214984432.jpg,Correct
P6066209743,data/part8\P6066209743\R3340653317\2181252820.jpg,Correct
P6279687977,data/part8\P6279687977\R4039573031\3023308533.jpg,Correct
P6448499173,data/part8\P6448499173\R4047399014\3027900766.jpg,Correct
P6454480037,data/part8\P6454480037\R4060450135\3035591114.jpg,Correct
P6732164540,data/part8\P6732164540\R4035751375\3021004579.jpg,Correct
P6748473964,data/part8\P6748473964\R4047910484\3028222750.jpg,Correct
P6640663089,data/part8\P6640663089\R4038398708\3022609896.jpg,Correct
P6345358881,data/part8\P6345358881\R3385216776\2207140600.jpg,Correct
P6316148988,data/part8\P6316148988\R3403622313\2218052358.jpg,Correct
P6068347980,data/part8\P6068347980\R3337755277\2179565140.jpg,Correct
P6708774275,data/part8\P6708774275\R4063049985\3037156949.jpg,Correct
P6206932171,data/part8\P6206932171\R3384200173\2206549515.jpg,Correct
P6448016454,data/part8\P6448016454\R3401094833\2216593757.jpg,Correct
P6188245372,data/part8\P6188245372\R3396339338\2213763948.jpg,Correct
P6003736949,data/part8\P6003736949\R3373280213\2200087624.jpg,Correct
P6132529324,data/part8\P6132529324\R3346353692\2184507234.jpg,Correct
P6458051560,data/part8\P6458051560\R4010999160\3006450998.jpg,Correct
P6247295445,data/part8\P6247295445\R3368445036\2197240440.jpg,Correct
P6008788333,data/part8\P6008788333\R3338845877\2180176455.jpg,Correct
P6627472633,data/part8\P6627472633\R4020136362\3011775176.jpg,Correct
P6260119634,data/part8\P6260119634\R3384345198\2206631739.jpg,Correct
P6599608320,data/part8\P6599608320\R4002719674\3001596535.jpg,Correct
P6172458588,data/part8\P6172458588\R3400416628\2216194206.jpg,Correct
P6389420878,data/part8\P6389420878\R3401633920\2216919543.jpg,Correct
P6591262474,data/part8\P6591262474\R3425430315\2231078669.jpg,Correct
P6265986947,data/part8\P6265986947\R3383182888\2205936803.jpg,Correct
P6735004353,data/part8\P6735004353\R4026766367\3015725310.jpg,Correct
P6027372536,data/part8\P6027372536\R3336862239\2179093981.jpg,Correct
P6532016183,data/part8\P6532016183\R3415827865\2225390620.jpg,Correct
P6640045823,data/part8\P6640045823\R4026020297\3015267104.jpg,Correct
P6303535268,data/part8\P6303535268\R3380112310\2204159944.jpg,Correct
P6587562566,data/part8\P6587562566\R4003669991\3002167631.jpg,Correct
P6159323821,data/part8\P6159323821\R3350454126\2186862230.jpg,Correct
P6223578066,data/part8\P6223578066\R3381021441\2204719132.jpg,Correct
P6434377523,data/part8\P6434377523\R4051627788\3030386609.jpg,Correct
P6509977067,data/part8\P6509977067\R4061556727\3036261395.jpg,Correct
P6693732184,data/part8\P6693732184\R4016258519\3009489399.jpg,Correct
P6191415139,data/part8\P6191415139\R3391906193\2211146707.jpg,Correct
P6231072532,data/part8\P6231072532\R3396537663\2213888558.jpg,Correct
P6455618572,data/part8\P6455618572\R3416009336\2225485298.jpg,Correct
P6388810605,data/part8\P6388810605\R3396223100\2213689668.jpg,Correct
P6078184653,data/part8\P6078184653\R4044278501\3026084289.jpg,Correct
P6742451735,data/part8\P6742451735\R4066915525\3039432164.jpg,Correct
P6138662146,data/part8\P6138662146\R3353061985\2188372625.jpg,Correct
P6491172098,data/part8\P6491172098\R3411805772\2222994493.jpg,Correct
P6580196821,data/part8\P6580196821\R4023330445\3013691754.jpg,Correct
P6440368690,data/part8\P6440368690\R4037195152\3021893375.jpg,Correct
P6071021688,data/part8\P6071021688\R3379107742\2203539038.jpg,Correct
P6361557179,data/part8\P6361557179\R4057879459\3034076219.jpg,Correct
P6135413007,data/part8\P6135413007\R3368215780\2197099287.jpg,Correct
P6545634998,data/part8\P6545634998\R4003505273\3002060888.jpg,Correct
P6104183808,data/part8\P6104183808\R4026674399\3015663806.jpg,Correct
P6274196971,data/part8\P6274196971\R4056140199\3033029555.jpg,Correct
P6202476223,data/part8\P6202476223\R3363209294\2194152638.jpg,Correct
P6337742596,data/part8\P6337742596\R3413340077\2223878326.jpg,Correct
P6353211120,data/part8\P6353211120\R4019059229\3011190826.jpg,Correct
P6531605928,data/part8\P6531605928\R4091463055\3054084165.jpg,Correct
P6693664684,data/part8\P6693664684\R4012624280\3007390358.jpg,Correct
P6066047625,data/part8\P6066047625\R4060398456\3035556595.jpg,Correct
P6314087386,data/part8\P6314087386\R3380078822\2204138803.jpg,Correct
P6458024246,data/part8\P6458024246\R3408839461\2221180433.jpg,Correct
P6561944825,data/part8\P6561944825\R4022629615\3013284645.jpg,Correct
P6042104492,data/part8\P6042104492\R4007814959\3004613908.jpg,Correct
P6316014501,data/part8\P6316014501\R3389932631\2209950519.jpg,Correct
P6025903196,data/part8\P6025903196\R3363264354\2194186542.jpg,Correct
P6496791814,data/part8\P6496791814\R4005046626\3002973072.jpg,Correct
P6566308369,data/part8\P6566308369\R3430147618\2233857213.jpg,Correct
P6029896272,data/part8\P6029896272\R3370697428\2198595682.jpg,Correct
P6572537241,data/part8\P6572537241\R4066436535\3039149829.jpg,Correct
P6101850402,data/part8\P6101850402\R3391502067\2210888773.jpg,Correct
P6448011827,data/part8\P6448011827\R3417495211\2226380279.jpg,Correct
P6511666434,data/part8\P6511666434\R4094977485\3056236417.jpg,Correct
P6547447524,data/part8\P6547447524\R4030677350\3017995939.jpg,Correct
P6229669803,data/part8\P6229669803\R3373262546\2200075527.jpg,Correct
P6068221614,data/part8\P6068221614\R3362368816\2193632345.jpg,Correct
P6346646277,data/part8\P6346646277\R3388261111\2208920120.jpg,Correct
P6010870949,data/part8\P6010870949\R4114525286\3067966201.jpg,Correct
P6276890537,data/part8\P6276890537\R4016183426\3009438397.jpg,Correct
P6435292903,data/part8\P6435292903\R3432111940\2235034029.jpg,Correct
P6197585787,data/part8\P6197585787\R3425820882\2231291741.jpg,Correct
P6171899539,data/part8\P6171899539\R4091632886\3054184469.jpg,Correct
P6720859568,data/part8\P6720859568\R4046757349\3027513294.jpg,Correct
P6591579144,data/part8\P6591579144\R4062613340\3036899176.jpg,Correct
P6516119771,data/part8\P6516119771\R3417535581\2226404270.jpg,Correct
P6481000562,data/part8\P6481000562\R3423215780\2229735603.jpg,Correct
P6321715998,data/part8\P6321715998\R3391633906\2210974620.jpg,Correct
P6369997121,data/part8\P6369997121\R4031440932\3018478477.jpg,Correct
P6724476517,data/part8\P6724476517\R4116413385\3069065264.jpg,Correct
P6635492330,data/part8\P6635492330\R3431944473\2234937228.jpg,Correct
P6045319352,data/part8\P6045319352\R4001183491\3000658086.jpg,Correct
